ANC_bill_names,id
Vote sur l'article 96 de la proposition de loi organique relative aux élections et référendums,1287
Retour au vote sur l'article 123 de la proposition de loi organique relative aux élections et référendums,1288
Vote sur la suppression de l'article 128 de la proposition de loi organique relative aux élections et référendums,1289
Vote sur l'article 147 de la proposition de loi organique relative aux élections et référendums,1290
Vote sur l'amendement relatif à l'ajout d'un paragraphe à l'article 148,1291
Vote sur l'article 148 de la proposition de loi organique relative aux élections et référendums,1292
Vote sur l'article 164 de la proposition de loi organique relative aux élections et référendums,1293
Vote sur l'article 165 de la proposition de loi organique relative aux élections et référendums,1294
Vote sur l'article 166 de la proposition de loi organique relative aux élections et référendums,1295
Vote sur l'article 168 de la proposition de loi organique relative aux élections et référendums,1296
Vote sur l'amendement relatif à la suppression de l'article 169,1297
Vote sur l'amendement relatif à la suppression du début de l'article 169,1298
Vote sur l'article 169 de la proposition de loi organique relative aux élections et référendums,1299
Vote sur l'article 170 de la proposition de loi organique relative aux élections et référendums,1300
Vote sur l'ajout d'un article après l'article 36 de la proposition de loi organique relative aux élections et référendums,1301
Vote sur l'ajout d'un article après l'article 3 de la proposition de loi organique relative aux élections et référendums,1302
Vote sur l'ajout d'un article nouveau au titre des dispositions finales et transitoires de la proposition de loi organique relative aux élections et référendums,1303
Vote sur l'ajout d'un article nouveau au titre des dispositions finales et transitoires de la proposition de loi organique relative aux élections et référendums,1304
Vote sur l'ajout d'un article après l'article 3 de la proposition de loi organique relative aux élections et référendums,1305
Vote sur l'ajout d'un article nouveau au titre du financement de la campagne de la proposition de loi organique relative aux élections et référendums,1306
Vote sur l'ajout d'un article nouveau au titre des infractions électorales de la proposition de loi organique relative aux élections et référendums,1307
Vote sur l'ajout d'un article nouveau au titre des infractions électorales de la proposition de loi organique relative aux élections et référendums,1308
Vote sur l'ajout d'un article nouveau au titre des infractions électorales de la proposition de loi organique relative aux élections et référendums,1309
Vote sur l'ajout d'un article nouveau au titre des dispositions finales et transitoires de la proposition de loi organique relative aux élections et référendums,1310
Vote sur l'ajout d'un article au titre des dispositions finales et transitoires de la proposition de loi organique relative aux élections et référendums,1311
Retour au vote sur l'article 3 de la proposition de loi organique relative aux élections et référendums,1312
Retour au vote sur l'article 78 de la proposition de loi organique relative aux élections et référendums,1313
Retour au vote sur l'article 80 de la proposition de loi organique relative aux élections et référendums,1314
Retour au vote sur l'article 86 de la proposition de loi organique relative aux élections et référendums,1315
Retour au vote sur l'article 88 de la proposition de loi organique relative aux élections et référendums,1316
Retour au vote sur l'amendement relatif à une modification du dernier paragraphe de l'article 15,1317
Retour au vote sur l'article 15 de la proposition de loi organique relative aux élections et référendums,1318
Retour au vote sur l'amendement relatif à une modification de l'article 27,1319
Retour au vote sur l'article 27 de la proposition de loi organique relative aux élections et référendums,1320
Retour au vote sur l'article 18 de la proposition de loi organique relative aux élections et référendums,1321
Retour au vote sur l'article 30 de la proposition de loi organique relative aux élections et référendums,1322
Retour au vote sur l'article 24 de la proposition de loi organique relative aux élections et référendums,1323
Retour au vote sur l'article 46 de la proposition de loi organique relative aux élections et référendums,1324
Retour au vote sur l'article 53 de la proposition de loi organique relative aux élections et référendums,1325
Retour au vote sur l'article 54 de la proposition de loi organique relative aux élections et référendums,1326
Retour au vote sur l'article 77 de la proposition de loi organique relative aux élections et référendums,1327
Retour au vote sur l'article 127 de la proposition de loi organique relative aux élections et référendums,1328
Retour au vote sur l'article 135 de la proposition de loi organique relative aux élections et référendums,1329
Vote sur l'article 140 de la proposition de loi organique relative aux élections et référendums,1330
Vote sur l'article 149 de la proposition de loi organique relative aux élections et référendums,1331
Vote sur l'article 155 de la proposition de loi organique relative aux élections et référendums,1332
Vote sur l'article 158 de la proposition de loi organique relative aux élections et référendums,1333
Vote sur l'amendement relatif à la modification du premier paragraphe de l'article 159,1334
Vote sur l'amendement relatif à un ajout à la fin du premier tiret de l'article 159,1335
Vote sur l'amendement relatif à la suppression du dernier paragraphe de l'article 159,1336
Vote sur l'article 159 de la proposition de loi organique relative aux élections et référendums,1337
Vote sur l'article 159 bis de la proposition de loi organique relative aux élections et référendums,1338
Vote sur l'article 162 de la proposition de loi organique relative aux élections et référendums,1339
Vote sur l'amendement relatif à la suppression de l'article 163,1340
Vote sur l'amendement relatif à la modification du délai mentionné dans l'article 163,1341
Vote sur l'article 163 de la proposition de loi organique relative aux élections et référendums,1342
Retour au vote sur l'ajout d'un article nouveau au titre des dispositions finales et transitoires de la proposition de loi organique relative aux élections et référendums,1343
Vote sur l'article 167 de la proposition de loi organique relative aux élections et référendums,1344
Vote sur l'article 71 de la proposition de loi organique relative aux élections et référendums,1345
Vote sur l'amendement relatif à un ajout à la fin du premier paragraphe de l'article 74,1346
Vote sur l'amendement relatif à la modification du troisième paragraphe pour faire baisser le seuil de restitution des dépenses de 3% à 2% dans l'article 74,1347
Vote sur l'amendement relatif à l'ajout d'un paragraphe nouveau après le troisième paragraphe de l'article 74,1348
Vote sur l'article 74 de la proposition de loi organique relative aux élections et référendums,1349
Vote sur l'ajout d'un article après l'article 74 de la proposition de loi organique relative aux élections et référendums,1350
Retour au vote sur l'article 75 de la proposition de loi organique relative aux élections et référendums,1351
Vote sur l'amendement relatif à une modification au deuxième paragraphe de l'article 94,1352
Vote sur l'article 94 de la proposition de loi organique relative aux élections et référendums,1353
Vote sur la suppression de l'article 97 de la proposition de loi organique relative aux élections et référendums,1354
Vote sur l'article 104 de la proposition de loi organique relative aux élections et référendums,1355
Vote sur l'article 107 de la proposition de loi organique relative aux élections et référendums,1356
Vote sur l'amendement relatif à la suppression de l'article 154,1357
Vote sur l'amendement relatif à la reformulation du premier paragraphe de l'article 154,1358
